schema	table	field	classification	subject	source	purpose	lawful_basis	readers	writers	protection	retention	deletion_hold_behavior	processor	location_transfer	owner
app	admin_review_assignments	owner_id	restricted_identity	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	role_scoped_aal2_administrator;own_buyer_amendment;authorized_worker_read_only	validated_application_command	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	admin_review_assignments	due_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	role_scoped_aal2_administrator;own_buyer_amendment;authorized_worker_read_only	validated_application_command	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	admin_review_assignments	updated_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	role_scoped_aal2_administrator;own_buyer_amendment;authorized_worker_read_only	validated_application_command	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	credit_request_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	agreement_version_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	accepting_user_id	restricted_identity	account_user	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	person_id	restricted_identity	account_user	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	business_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	acceptance_method	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	authentication_level	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	agreement_hash	restricted_authentication	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	one_way_hmac_or_hash	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	mandate_provider_id	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	agreement_acceptances	accepted_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	retain_under_financial_or_legal_hold;restrict_or_pseudonymize	kredit	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
